FIPS,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,svi_e_totpop,svi_ep_pov150,svi_ep_unemp,svi_ep_nohsdp,svi_ep_uninsur,svi_ep_age65,svi_ep_limeng,svi_ep_minrty,svi_ep_munit,svi_ep_mobile,svi_ep_noveh,svi_ep_groupq
25025070502,0.8864,0.8682,0.7294,0.9151,0.8562,3787,54.3,27.9,32.0,0.3,13.6,33.7,72.3,32.3,0.0,38.7,0.8
25025070600,0.1795,0.0647,0.0483,0.4553,0.7997,2228,4.7,3.4,1.6,1.3,11.6,0.0,22.8,6.0,0.5,23.5,0.5
25025070700,0.7257,0.806,0.2593,0.8045,0.7219,2643,23.8,6.6,6.1,8.9,18.4,5.2,51.2,40.1,0.0,34.2,0.0
25025070801,0.3949,0.6152,0.0854,0.6002,0.3559,1049,36.8,0.0,9.4,1.0,9.7,6.3,31.7,33.4,0.0,41.1,0.0
25025070802,0.7395,0.6083,0.6585,0.6802,0.8406,2306,27.5,2.5,5.6,1.8,19.4,5.0,38.1,28.7,0.0,37.7,3.5
25025070901,0.8136,0.8161,0.7834,0.9413,0.6146,1277,43.1,7.9,10.7,1.3,11.7,12.5,81.4,48.4,0.0,58.7,0.6
25025070902,0.5367,0.57,0.1337,0.6621,0.6993,2079,24.1,5.2,11.2,0.0,10.8,3.9,36.8,19.7,0.0,32.9,1.3
25025071101,0.8901,0.7043,0.4846,0.767,0.9994,3873,26.1,6.5,8.7,1.5,13.8,6.2,45.6,50.8,0.8,37.7,7.5
25025071201,0.9667,0.8625,0.9341,0.8632,0.9749,4248,44.1,10.2,24.3,5.9,18.9,20.0,61.4,84.4,0.0,36.2,13.0
25025080100,0.8738,0.9711,0.4802,0.9194,0.7765,2439,41.8,7.0,24.2,11.2,10.9,13.9,74.1,10.3,0.0,43.6,34.6
25025080300,0.9404,0.9586,0.7031,0.9594,0.909,2059,43.9,21.0,20.8,3.2,2.4,7.8,87.1,21.6,0.0,50.1,1.7
25025080401,0.9912,0.9937,0.9611,0.9781,0.919,2905,53.8,11.4,24.3,6.8,16.7,12.0,92.9,58.2,0.0,47.1,2.0
25025080500,0.9492,0.9448,0.9121,0.9669,0.7954,3698,37.2,15.8,17.8,5.1,11.0,13.1,89.9,29.0,0.0,51.3,0.1
25025080601,0.8782,0.9837,0.4049,0.8963,0.8167,3572,62.5,21.6,33.7,3.3,7.4,8.3,68.6,62.4,0.0,63.6,53.9
25025080801,0.9761,0.9692,0.7696,0.9313,0.9874,4133,61.3,16.1,36.4,4.7,4.4,8.1,78.1,61.7,0.0,58.7,33.1
25025080900,0.565,0.6868,0.0421,0.7021,0.8374,3384,43.5,3.1,3.3,4.1,12.6,0.7,39.5,50.0,0.0,45.3,0.7
25025081001,0.8858,0.8638,0.7514,0.8857,0.8506,4816,52.5,2.3,18.3,7.4,14.4,19.4,66.3,45.3,0.0,64.7,0.9
25025081101,0.6842,0.5242,0.0973,0.7851,0.9893,1376,21.7,3.0,9.5,0.0,19.4,4.0,48.2,86.5,0.0,62.3,15.3
25025081102,0.7966,0.6893,0.3126,0.8289,0.9843,2835,34.3,10.9,10.6,0.0,13.7,4.8,54.3,46.3,0.0,49.1,9.4
25025081200,0.9422,0.8845,0.8952,0.96,0.8832,4097,55.1,16.6,28.0,1.1,7.1,16.7,87.4,55.6,0.0,42.3,0.3
25025081301,0.9962,0.9372,1.0,0.9625,0.9391,2694,59.6,10.3,35.2,2.8,20.6,23.6,87.6,54.3,0.0,50.0,2.7
25025081302,0.9768,0.9667,0.9454,0.9688,0.877,2362,60.5,5.4,32.7,8.8,18.7,28.5,90.2,57.8,0.0,58.5,5.4
25025081400,0.6773,0.8349,0.1092,0.8745,0.6303,3424,38.6,11.5,10.8,1.8,10.1,1.8,63.6,15.0,0.0,33.2,0.9
25025081500,0.9674,0.9831,0.7451,0.9532,0.9554,2718,39.4,13.5,25.1,5.5,14.0,3.6,84.8,6.6,1.4,32.0,2.2
25025081700,0.9454,0.9787,0.8895,0.9813,0.7144,3862,41.7,12.7,17.7,6.3,17.3,8.8,93.7,11.4,0.0,49.4,1.3
25025081800,0.904,0.951,0.9429,0.985,0.4413,3117,27.0,9.9,23.1,5.9,15.9,7.1,94.6,18.0,0.0,31.9,0.4
25025081900,0.8041,0.8048,0.6755,0.9763,0.6861,3142,28.8,8.0,15.3,1.8,15.0,8.6,92.6,14.6,0.0,25.2,1.3
25025082000,0.7219,0.7589,0.8449,0.985,0.2272,3476,35.0,3.0,20.3,2.1,11.6,8.2,94.6,4.6,0.0,34.9,0.1
25025082100,0.9366,0.8468,0.9598,0.9663,0.8186,5980,37.2,10.5,15.7,1.2,15.3,12.4,89.1,27.1,0.0,54.3,0.4
25025090100,0.9705,0.9642,0.9768,0.9806,0.779,5345,42.9,11.3,16.4,4.9,13.4,9.8,93.6,13.8,0.0,32.1,0.5
25025090200,0.9586,0.8644,0.9228,0.995,0.9448,2943,33.9,8.2,23.2,2.7,8.3,13.7,97.5,43.4,0.0,38.8,1.6
25025090300,0.9636,0.9849,0.9648,0.97,0.6999,3535,49.7,8.6,28.1,8.8,7.6,26.1,90.8,5.0,0.0,32.4,0.5
25025090400,0.9372,0.9316,0.9259,0.9919,0.7313,3711,28.7,12.8,14.7,4.8,10.5,8.1,96.0,7.9,0.0,43.0,0.8
25025090600,0.9033,0.8701,0.8581,0.9706,0.806,2408,24.3,4.6,24.2,4.3,14.0,21.9,90.9,2.3,0.0,35.0,3.4
25025090700,0.7131,0.7928,0.4878,0.6221,0.6014,4111,29.7,4.4,9.0,4.5,14.8,9.0,33.3,15.3,0.0,30.3,0.8
25025090901,0.8029,0.7759,0.462,0.9207,0.8795,3087,51.1,3.5,13.5,1.8,8.9,3.3,74.4,76.2,0.0,39.6,0.6
25025091001,0.7213,0.8299,0.393,0.7745,0.5549,3064,24.4,5.6,11.5,4.8,13.4,10.1,46.9,32.0,0.0,32.8,0.7
25025091100,0.6428,0.6993,0.1569,0.782,0.7175,4367,18.0,4.4,9.3,3.8,13.0,7.4,47.9,12.8,0.0,23.3,0.4
25025091200,0.8682,0.7684,0.8399,0.8901,0.8688,2976,36.9,3.2,13.4,3.2,13.9,9.1,67.3,10.7,0.0,29.4,6.0
25025091300,0.9856,0.9856,0.8876,0.9781,0.9648,2469,46.1,10.4,27.8,6.0,10.7,12.0,92.9,9.7,1.6,40.3,0.4
25025091400,0.9787,0.9234,0.9554,0.9794,0.9347,3052,37.6,9.4,14.3,4.3,12.2,9.8,93.4,27.7,0.0,35.3,9.0
25025091500,0.8751,0.9391,0.7125,0.9357,0.6805,3412,39.5,13.1,15.2,5.1,12.7,12.0,79.4,15.7,0.0,30.2,0.1
25025091600,0.9793,0.9058,0.8908,0.9557,0.9906,2497,33.3,8.0,36.0,2.8,14.4,17.5,86.1,12.4,0.5,23.6,2.3
25025091700,0.9692,0.9052,0.9517,0.9938,0.9027,3292,35.1,8.6,29.6,2.7,13.4,12.8,96.9,0.0,1.3,21.6,1.0
25025091800,0.9523,0.8895,0.8154,0.98,0.9661,3721,40.6,5.7,20.4,4.9,11.9,9.5,93.5,3.5,1.1,25.9,1.7
25025091900,0.9171,0.9278,0.8983,0.9894,0.6893,4662,42.9,5.6,19.4,6.7,6.5,19.5,95.1,3.8,0.0,23.8,0.6
25025092000,0.9441,0.936,0.8814,0.9731,0.8311,5751,29.3,7.8,19.1,9.2,9.6,15.9,91.8,9.9,0.0,31.2,1.5
25025092101,0.9002,0.941,0.9033,0.9182,0.5436,6462,31.8,8.6,33.9,4.2,19.0,19.5,73.7,14.9,0.0,21.6,3.4
25025092200,0.7087,0.553,0.7859,0.8988,0.5982,3500,14.0,4.8,15.0,1.3,16.3,17.9,69.3,4.9,0.0,29.1,0.7
25025092300,0.8826,0.8475,0.9297,0.9888,0.5932,3857,26.2,7.0,25.1,2.9,9.8,14.6,94.9,3.7,0.0,33.2,0.7
25025092400,0.9058,0.9755,0.924,1.0,0.4112,6136,31.0,11.5,22.1,9.1,11.1,8.5,99.9,17.1,0.0,33.7,0.3
25025100100,0.9623,0.9648,0.9466,0.9963,0.7746,6716,39.9,13.3,15.9,4.8,9.7,9.4,97.9,4.8,0.0,39.2,1.9
25025100200,0.9906,0.9686,0.9674,0.9988,0.9479,3567,42.7,18.3,21.0,5.6,13.1,10.9,98.9,0.9,0.7,29.3,1.5
25025100300,0.9473,0.8242,0.9969,0.9944,0.7702,3931,18.8,10.4,13.7,2.9,19.6,10.0,97.1,2.4,0.6,13.0,0.7
25025100400,0.9215,0.8977,0.892,0.9463,0.7966,5228,27.2,9.4,18.4,6.1,15.3,6.2,82.9,11.4,0.0,32.4,2.4
25025100500,0.8989,0.8801,0.8085,0.95,0.8173,7627,32.1,7.5,16.3,3.8,10.7,13.8,83.7,18.2,0.0,32.2,0.3
25025100601,0.6321,0.71,0.4689,0.8894,0.3409,6521,19.8,8.8,11.0,1.5,10.6,5.9,67.2,8.6,0.0,2.8,0.1
25025100603,0.5279,0.4846,0.3114,0.4279,0.7112,2129,8.9,4.5,5.2,6.2,7.8,3.0,21.3,14.0,0.0,7.6,1.6
25025100700,0.0804,0.1306,0.194,0.1824,0.1594,4541,5.8,2.5,6.9,0.9,15.2,2.0,10.4,10.6,0.0,7.8,0.1
25025100800,0.666,0.6045,0.8186,0.7689,0.4055,5961,16.7,5.3,6.9,0.9,21.2,5.1,45.8,23.7,0.0,22.4,0.0
25025100900,0.6949,0.5235,0.6234,0.9288,0.7131,4440,11.1,5.0,10.2,2.5,15.9,4.5,77.8,21.1,0.0,18.6,0.3
25025101001,0.8958,0.8983,0.9291,0.9994,0.5417,6346,28.2,10.5,10.8,7.5,13.9,10.8,99.3,18.8,0.0,20.2,0.0
25025101002,0.9824,0.8782,0.9893,0.9906,0.9529,6256,33.2,15.0,14.1,1.8,16.5,7.4,95.5,32.7,0.0,33.8,2.9
25025101101,0.8757,0.8707,0.9372,0.9894,0.4947,4045,18.9,8.0,15.4,4.1,14.8,9.7,95.1,1.9,0.0,20.4,0.3
25025101102,0.9598,0.9171,0.9655,0.9975,0.8198,5167,39.4,17.7,18.3,2.8,12.2,15.8,98.5,14.1,0.0,36.5,1.4
25025110104,0.9485,0.963,0.9253,0.925,0.7276,1966,42.2,6.9,24.9,8.2,11.2,12.3,77.1,30.2,0.0,31.2,0.0
25025110105,0.3214,0.2423,0.0176,0.6983,0.9184,2677,10.9,3.5,3.1,1.2,7.6,0.2,39.2,20.6,3.7,17.6,0.0
25025110106,0.7006,0.619,0.5731,0.5465,0.8023,1707,13.2,2.5,5.9,3.8,31.0,3.2,28.6,18.7,0.0,18.5,0.7
25025110201,0.9077,0.8387,0.9196,0.9432,0.7803,2432,25.2,12.5,16.8,2.1,13.0,11.1,82.6,37.9,0.0,29.5,0.2
25025110301,0.6811,0.5066,0.8198,0.8395,0.5468,2621,8.9,3.3,13.0,3.0,17.6,7.4,56.7,6.8,0.0,10.3,1.3
25025110401,0.7665,0.7866,0.865,0.8782,0.354,3712,20.3,6.2,13.8,3.1,12.4,11.4,65.0,0.5,0.0,17.6,0.1
25025110403,0.5148,0.4024,0.5217,0.7683,0.4721,4868,11.2,4.6,5.8,1.9,14.0,2.5,45.7,2.9,0.5,6.8,0.1
25025110501,0.0728,0.1237,0.275,0.3735,0.0678,3230,7.3,1.5,2.6,1.0,11.5,1.9,18.0,0.0,0.0,2.8,0.2
25025110502,0.5857,0.6051,0.4777,0.7202,0.4507,4019,9.9,3.7,13.0,5.0,13.3,10.4,41.4,15.4,0.0,14.9,0.1
25025110601,0.4965,0.1965,0.6127,0.3442,0.7866,3009,4.4,5.5,4.2,0.3,38.7,1.6,16.8,25.2,0.0,19.3,5.9
25025110607,0.1168,0.0609,0.14,0.4747,0.3415,5271,5.9,1.8,2.2,1.2,16.3,4.5,23.5,6.4,0.0,6.5,5.8
25025120103,0.0069,0.0013,0.0584,0.3898,0.1412,1682,2.7,0.7,0.8,0.0,20.5,0.8,19.1,2.9,0.0,6.0,0.0
25025120104,0.0841,0.1601,0.0427,0.5959,0.3082,2341,7.2,2.5,2.4,2.2,11.5,0.9,31.4,10.7,0.0,12.3,0.5
25025120105,0.3666,0.2963,0.4495,0.4647,0.3653,2471,12.4,4.9,2.1,1.8,26.7,0.8,23.1,6.7,0.0,6.1,16.8
25025120201,0.4451,0.4193,0.0716,0.807,0.7181,4459,20.3,1.7,5.5,0.9,6.4,5.9,51.4,26.7,0.0,23.1,0.2
25025120301,0.5945,0.4614,0.258,0.8295,0.7916,4929,16.1,2.5,7.7,1.4,10.5,6.7,54.4,17.4,0.0,27.0,4.2
25025120400,0.2724,0.1243,0.0797,0.5234,0.7571,6598,7.5,4.6,3.0,0.0,12.2,0.4,26.6,21.9,0.0,22.2,2.2
25025120500,0.6993,0.6397,0.7219,0.782,0.5424,2688,26.1,2.9,16.9,2.1,14.4,5.7,47.9,10.2,0.0,36.2,0.0
25025120600,0.0414,0.0232,0.0546,0.6109,0.2756,2732,2.8,0.4,3.8,0.5,8.7,2.2,32.6,0.0,0.0,23.0,0.1
25025120700,0.6158,0.2599,0.6773,0.7146,0.8299,2107,13.8,1.8,5.5,1.0,16.7,3.9,40.8,45.3,0.0,19.6,2.6
25025130101,0.2976,0.2291,0.5556,0.4859,0.2097,6060,4.8,3.1,1.4,3.8,15.7,2.5,24.1,15.5,0.0,5.6,0.3
25025130200,0.253,0.2781,0.322,0.4422,0.2423,4429,6.9,4.2,3.1,2.2,18.2,0.8,22.3,5.9,0.0,4.9,2.1
25025130300,0.2172,0.1739,0.172,0.3785,0.4363,4347,5.2,8.0,0.7,0.8,18.8,0.4,18.3,4.8,1.1,4.3,0.5
25025130402,0.5907,0.354,0.6516,0.6315,0.6987,5266,12.9,3.5,3.9,2.7,22.1,4.9,34.0,18.2,8.8,10.2,0.0
25025130404,0.715,0.6058,0.4595,0.6652,0.8858,3108,8.5,5.1,10.2,2.8,19.0,1.3,37.1,38.2,0.0,14.8,3.5
25025130406,0.9391,0.8669,0.9021,0.9394,0.8901,5824,29.2,6.2,13.6,3.8,12.0,8.1,80.7,27.4,0.0,26.3,1.0
25025140102,0.651,0.4394,0.5581,0.8688,0.7721,5457,10.6,6.1,4.5,1.4,12.7,4.1,62.9,7.0,0.1,6.5,0.1
25025140105,0.7646,0.7847,0.9818,0.8782,0.1318,3592,20.3,5.7,15.0,4.0,18.9,12.4,65.0,0.0,0.0,18.4,0.3
25025140106,0.8839,0.8261,0.9831,0.9344,0.533,2202,38.0,11.7,21.1,0.6,16.3,17.6,78.8,23.6,0.0,22.6,0.0
25025140107,0.8406,0.7307,0.9824,0.9013,0.511,3065,17.6,3.4,14.4,11.0,19.2,15.3,69.5,3.3,0.0,18.8,0.7
25025140201,0.5072,0.4626,0.4118,0.8264,0.4262,2668,8.2,3.2,9.7,3.1,13.0,11.6,53.8,20.6,0.0,8.3,0.3
25025140202,0.6798,0.6447,0.634,0.8651,0.5097,6192,14.7,5.1,9.6,4.4,15.8,5.8,61.9,11.2,0.0,4.1,3.2
25025140300,0.8983,0.8732,0.8556,0.9675,0.7772,7857,22.0,15.1,9.6,4.3,17.4,7.6,90.0,13.1,0.0,23.5,0.7
25025140400,0.8305,0.8148,0.8123,0.9756,0.6529,9131,19.2,4.7,20.7,4.0,19.5,7.4,92.3,26.5,0.0,19.1,0.0
25025160102,0.9247,0.6497,0.9196,0.9725,0.9912,3543,34.0,0.9,31.8,0.8,9.5,37.4,91.3,25.8,0.7,28.2,0.5
25025160103,0.9611,0.9724,0.7677,0.9575,0.9473,4845,31.5,16.1,42.2,5.7,10.7,40.8,87.0,21.2,0.0,32.6,3.7
25025160200,0.9435,0.9975,0.7552,0.9731,0.801,4545,36.0,17.2,42.9,7.5,4.2,46.0,91.8,20.5,0.0,32.3,0.2
25025160300,0.9096,0.8443,0.8964,0.6665,0.8851,2083,31.6,5.0,16.7,3.6,31.4,13.6,37.2,58.4,0.0,31.8,3.5
25025160400,0.8675,0.9272,0.6265,0.9132,0.7633,3281,37.7,6.6,29.9,10.7,8.4,29.8,71.9,51.9,0.0,42.4,0.0
25025160501,0.8945,0.9127,0.8544,0.955,0.6748,6283,23.9,6.7,37.0,5.4,12.7,25.8,85.8,15.5,0.0,28.4,0.2
25025160502,0.9931,0.9498,0.9153,0.9425,0.9956,5464,45.4,7.1,33.0,5.6,9.2,27.0,81.8,37.3,1.2,28.1,1.3
25025160601,0.9027,0.8562,0.5913,0.9275,0.9642,4709,19.1,11.4,23.1,2.8,10.0,20.6,77.7,55.8,0.0,18.4,8.8
25025160602,0.8933,0.8858,0.8632,0.9076,0.7269,5137,28.7,6.9,29.4,3.1,6.3,17.4,71.1,15.2,0.0,15.9,0.4
25025170101,0.882,0.8035,0.8719,0.797,0.8625,3690,10.9,8.4,19.8,4.0,19.6,10.9,49.3,19.6,0.0,25.4,0.8
25025170102,0.6598,0.7834,0.5355,0.8688,0.3057,5384,10.5,11.8,21.4,3.5,12.0,14.8,62.9,0.8,0.0,8.8,0.0
25025170200,0.9178,0.9153,0.9623,0.6402,0.7106,5137,30.8,7.8,17.6,4.1,19.7,15.6,35.0,1.5,0.0,23.2,2.2
25025170301,0.6177,0.6949,0.5179,0.7514,0.3497,6744,13.6,3.6,14.6,7.4,11.4,11.0,44.3,8.5,0.0,5.3,0.3
25025170302,0.7401,0.6252,0.3829,0.7739,0.9278,4046,20.0,0.0,7.5,10.2,6.6,14.2,46.6,78.9,0.0,15.8,2.1
25025170400,0.8895,0.8814,0.9309,0.7239,0.666,5184,20.5,15.6,21.2,3.3,20.3,12.7,41.7,20.5,0.0,14.4,0.1
25025170502,0.823,0.9253,0.8437,0.6465,0.4677,3497,31.3,10.8,14.5,4.2,29.8,9.5,35.3,50.9,0.0,23.3,0.0
25025170503,0.6924,0.6227,0.6114,0.7333,0.6623,1528,23.6,1.6,16.7,1.7,23.6,4.6,42.5,50.6,0.0,17.2,0.0
25025170504,0.5581,0.6177,0.086,0.8151,0.725,3127,5.8,8.6,14.9,2.1,8.5,11.4,52.4,73.1,0.0,16.1,0.0
25025170601,0.6962,0.5694,0.7439,0.8426,0.5807,6347,17.0,2.1,16.0,2.0,12.4,13.4,57.0,8.4,0.0,9.0,0.3
25025170701,0.8443,0.666,0.5367,0.8738,0.9937,2387,12.3,2.7,23.8,2.4,12.3,23.0,63.5,45.0,7.2,13.1,0.5
25025170702,0.9083,0.9661,0.7759,0.9525,0.7119,7350,29.2,9.0,23.1,10.4,9.0,35.0,84.7,11.7,0.0,26.1,0.2
25025170800,0.8883,0.8399,0.747,0.8345,0.9109,6156,22.9,9.3,13.7,2.9,15.2,21.1,55.5,13.5,3.7,26.5,0.1
25025180101,0.7483,0.6271,0.7778,0.7164,0.742,5489,12.2,8.7,4.1,1.8,18.0,3.9,41.0,41.4,0.0,11.0,0.4
25025180200,0.7112,0.7696,0.7822,0.5522,0.4024,4548,18.1,6.7,4.3,4.5,24.3,3.5,29.1,19.8,0.0,19.3,0.4
25025180301,0.248,0.2875,0.5091,0.0762,0.2266,2888,10.3,2.5,1.9,2.4,23.4,0.0,6.6,2.4,0.0,11.0,0.8
25025180400,0.2599,0.4068,0.1871,0.5803,0.1682,2075,6.6,3.5,3.5,4.0,13.0,1.2,30.5,20.9,0.0,7.8,0.0
25025180500,0.3566,0.2618,0.3421,0.4647,0.4739,4031,9.6,2.0,2.5,1.7,19.4,2.0,23.1,10.9,0.0,9.7,1.6
25025980101,-999.0,-999.0,-999.0,0.9188,-999.0,356,81.0,62.6,44.0,12.6,4.2,12.6,73.9,-999.0,-999.0,-999.0,100.0
25025980300,-999.0,-999.0,-999.0,0.6359,-999.0,287,90.9,28.8,24.2,0.0,7.7,8.4,34.5,-999.0,-999.0,-999.0,100.0
25025980700,-999.0,-999.0,-999.0,0.0,-999.0,1,100.0,-999.0,0.0,0.0,100.0,0.0,0.0,-999.0,-999.0,-999.0,100.0
25025980900,0.0628,0.2153,0.0157,0.569,0.3264,30,16.7,0.0,16.7,0.0,16.7,0.0,30.0,19.2,0.0,80.8,0.0
25025981000,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25025981100,0.2586,0.0703,0.0458,0.8501,0.833,91,0.0,0.0,23.8,0.0,0.0,0.0,58.2,100.0,0.0,100.0,95.6
25025981201,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25025981202,-999.0,-999.0,-999.0,0.6596,-999.0,109,-999.0,0.0,0.0,-999.0,0.0,0.0,36.7,-999.0,-999.0,-999.0,100.0
25025981300,0.0006,0.0,0.0,0.6977,0.0898,23,0.0,0.0,0.0,0.0,0.0,0.0,39.1,46.4,0.0,0.0,0.0
25025981501,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25025981502,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25025981600,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25025981700,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
25025981800,0.4024,0.0709,0.7137,0.9325,0.3936,46,0.0,0.0,0.0,0.0,43.5,0.0,78.3,46.4,0.0,46.4,0.0
25025981900,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
