GEOID,tract_name,county,population,median_household_income,poverty_rate,renter_rate,no_vehicle_rate,multifamily_share,rent_burdened_share,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,public_ev_station_count,public_dc_fast_station_count,public_dc_fast_port_count,nearest_public_ev_station_miles,solar_proxy_municipality,municipal_solar_project_count,municipal_residential_solar_project_count,municipal_solar_capacity_dc_mw,doe_lead_join_status
25009204101,Census Tract 2041.01,Essex,4862.0,100649.0,0.1167524043838067,0.4705588822355289,0.0953093812375249,0.752465483234714,0.3817603393425238,0.6604,0.7433,0.4143,0.4197,0.6359,13,0,0,0.162,SALEM,864,811,9.384780999999998,not_available
25009204702,Census Tract 2047.02,Essex,6108.0,80750.0,0.091191879502292,0.41005723630417,0.1169255928045789,0.4843448009277155,0.7347956131605184,0.6353,0.6372,0.6817,0.5959,0.4463,1,0,0,0.489,SALEM,864,811,9.384780999999998,not_available
25009202101,Census Tract 2021.01,Essex,2279.0,114120.0,0.0690717113946326,0.2399540757749713,0.079219288174512,0.336980306345733,0.7464114832535885,0.4696,0.3302,0.6365,0.3254,0.5248,2,0,0,0.569,SWAMPSCOTT,292,283,2.444699,not_available
25009253205,Census Tract 2532.05,Essex,4076.0,234779.0,0.007360157016683,0.0056537102473498,0.0,0.0118137595552467,0.0,0.0019,0.0025,0.1004,0.1255,0.0,0,0,0,2.37,NORTH ANDOVER,495,457,12.527313,not_available
25017374800,Census Tract 3748,Middlesex,5273.0,201750.0,0.0414576181674148,0.2793696275071633,0.0501432664756446,0.3331130204890945,0.5282051282051282,0.5455,0.3151,0.1927,0.5259,0.936,8,3,10,0.317,NEWTON,1445,1369,21.226114000000003,not_available
25017333400,Census Tract 3334,Middlesex,6633.0,111012.0,0.1048021745696164,0.4181170886075949,0.0522151898734177,0.3615506329113924,0.5203405865657521,0.4545,0.5254,0.398,0.321,0.4036,8,0,0,0.844,WOBURN,1280,1197,29.075126,not_available
25017387201,Census Tract 3872.01,Middlesex,5912.0,156875.0,0.0387359836901121,0.1287516311439756,0.0387124836885602,0.1704405104981473,0.5371621621621622,0.1425,0.2944,0.1469,0.3304,0.1607,1,0,0,1.102,HOLLISTON,511,469,27.746281,not_available
25017382500,Census Tract 3825,Middlesex,6071.0,123424.0,0.144297520661157,0.4865085854456255,0.1009811937857727,0.5085013839462238,0.5907563025210084,0.3792,0.3453,0.1168,0.4966,0.6403,5,2,3,0.183,NATICK,1149,1069,22.722972000000002,not_available
25017370101,Census Tract 3701.01,Middlesex,6533.0,123902.0,0.1109408519767085,0.4898989898989899,0.036026936026936,0.5071953949472338,0.4927835051546392,0.3679,0.3697,0.3509,0.4903,0.3384,2,0,0,0.191,WATERTOWN,418,385,11.216307,not_available
25025030500,Census Tract 305,Suffolk,2217.0,126786.0,0.0926532522227421,0.6133540372670807,0.5186335403726708,0.9815043156596794,0.4164556962025316,0.3434,0.2994,0.0389,0.2386,0.9209,1,0,0,0.156,BOSTON,4471,4197,71.531141,not_available
25025101001,Census Tract 1010.01,Suffolk,6809.0,84583.0,0.0825378175943604,0.449814126394052,0.2271788517141677,0.6847988077496274,0.6473829201101928,0.8958,0.8983,0.9291,0.9994,0.5417,0,0,0,0.31,BOSTON,4471,4197,71.531141,not_available
25025981100,Census Tract 9811,Suffolk,94.0,,1.0,1.0,1.0,1.0,1.0,0.2586,0.0703,0.0458,0.8501,0.833,0,0,0,0.913,BOSTON,4471,4197,71.531141,not_available
25025981000,Census Tract 9810,Suffolk,26.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.223,BOSTON,4471,4197,71.531141,not_available
25025981202,Census Tract 9812.02,Suffolk,29.0,,,,,,,-999.0,-999.0,-999.0,0.6596,-999.0,13,0,0,0.238,BOSTON,4471,4197,71.531141,not_available
25021407101,Census Tract 4071.01,Norfolk,4660.0,156286.0,0.0473206568712186,0.1661987647389107,0.0230207748455923,0.22533748701973,0.4459459459459459,0.2078,0.2354,0.3063,0.2117,0.2881,0,0,0,0.725,MILLIS,207,195,5.448327,not_available
25021443104,Census Tract 4431.04,Norfolk,4778.0,137917.0,0.0985439966237602,0.1146974063400576,0.0051873198847262,0.1106628242074928,0.7236180904522613,0.0992,0.2329,0.0766,0.0212,0.3233,0,0,0,2.315,BELLINGHAM,795,766,26.585994,not_available
25023530904,Census Tract 5309.04,Plymouth,3306.0,132083.0,0.0377358490566037,0.0653696498054474,0.0,0.0868700265251989,0.1309523809523809,0.0898,0.408,0.2298,0.2167,0.0138,0,0,0,2.809,PLYMOUTH,1588,1483,53.683165,not_available
25009221902,Census Tract 2219.02,Essex,3675.0,94145.0,0.0821768707482993,0.2809131261889664,0.1128725428027901,0.2995169082125604,0.510158013544018,0.2367,0.4118,0.1011,0.1399,0.3917,0,0,0,1.264,GLOUCESTER,861,817,7.946339,not_available
25021416102,Census Tract 4161.02,Norfolk,4314.0,189929.0,0.0289655172413793,0.210762331838565,0.0798206278026905,0.2767780634104541,0.4723404255319149,0.2957,0.285,0.0998,0.5553,0.5173,0,0,0,1.295,MILTON,523,500,6.355667,not_available
25021403300,Census Tract 4033,Norfolk,4538.0,250001.0,0.0466712422786547,0.0836653386454183,0.0604249667994687,0.0863874345549738,0.5317460317460317,0.0647,0.037,0.2511,0.3354,0.1544,1,0,0,1.103,NEEDHAM,819,786,14.545003000000001,not_available
25025180500,Census Tract 1805,Suffolk,3850.0,115625.0,0.0804929208180388,0.4930997876857749,0.1226114649681528,0.739450441609421,0.55005382131324,0.3566,0.2618,0.3421,0.4647,0.4739,0,0,0,2.412,,0,0,0,not_available
25025100603,Census Tract 1006.03,Suffolk,2375.0,144177.0,0.095468543774747,0.3972012917115177,0.1097954790096878,0.7461459403905447,0.3252032520325203,0.5279,0.4846,0.3114,0.4279,0.7112,4,0,0,0.455,BOSTON,4471,4197,71.531141,not_available
25009217602,Census Tract 2176.02,Essex,5330.0,240417.0,0.0781481481481481,0.104006820119352,0.0,0.1762767710049423,0.3524590163934426,0.0333,0.1073,0.0251,0.1649,0.371,3,0,0,1.064,BEVERLY,1056,998,26.101654999999997,not_available
25023507104,Census Tract 5071.04,Plymouth,6439.0,144552.0,0.0737692188227985,0.1502215062424486,0.0543697140555779,0.2017302398741643,0.5603217158176944,0.4105,0.5813,0.602,0.0406,0.1795,2,0,0,0.422,DUXBURY,244,234,3.545866,not_available
25023541100,Census Tract 5411,Plymouth,5837.0,120273.0,0.0536234366969333,0.1185682326621924,0.0237136465324384,0.0310421286031042,0.3660377358490566,0.0502,0.1607,0.1915,0.0094,0.0822,1,0,0,2.417,ROCHESTER,269,256,20.686685999999998,not_available
25023521202,Census Tract 5212.02,Plymouth,3953.0,122083.0,0.0316215532506956,0.1422623178348369,0.0305343511450381,0.1598360655737705,0.5658536585365853,0.0508,0.0571,0.091,0.1118,0.2938,0,0,0,2.991,WHITMAN,308,301,2.613728,not_available
25023511100,Census Tract 5111,Plymouth,5555.0,102042.0,0.0450434153400868,0.0530071355759429,0.0642201834862385,0.0390664637239979,0.0,0.5154,0.4909,0.7225,0.8351,0.1802,0,0,0,1.233,BROCKTON,2369,2299,29.462186000000003,not_available
25017369000,Census Tract 3690,Middlesex,3720.0,,0.5784313725490197,0.1111111111111111,0.0,0.0,0.0,0.1764,0.6629,0.0188,0.6902,0.1105,0,0,0,0.731,WALTHAM,989,922,18.634272,not_available
25025000102,Census Tract 1.02,Suffolk,3428.0,86875.0,0.2169976635514018,0.79067055393586,0.1667638483965014,0.9124544033350704,0.4727138643067846,0.7797,0.7954,0.5053,0.8145,0.7778,14,1,1,0.125,BOSTON,4471,4197,71.531141,not_available
25025070302,Census Tract 703.02,Suffolk,1623.0,121917.0,0.1848428835489833,0.6127221702525725,0.5594013096351731,0.8983768525052929,0.4839694656488549,0.4513,0.3038,0.2787,0.5465,0.6937,8,0,0,0.051,BOSTON,4471,4197,71.531141,not_available
25025081302,Census Tract 813.02,Suffolk,2440.0,32441.0,0.3706932337069323,0.8983774551665243,0.5747224594363791,0.8720123361603701,0.6188212927756654,0.9768,0.9667,0.9454,0.9688,0.877,3,0,0,0.2,BOSTON,4471,4197,71.531141,not_available
25023542102,Census Tract 5421.02,Plymouth,2597.0,104567.0,0.0636689216076402,0.1337824831568816,0.066410009624639,0.1857555341674687,0.6618705035971223,0.6466,0.5173,0.6478,0.0831,0.8613,9,0,0,2.143,MIDDLEBOROUGH,45,31,8.938308999999999,not_available
25017351204,Census Tract 3512.04,Middlesex,3893.0,120875.0,0.0994091959928076,0.7048921620199895,0.2230405049973698,0.8532504780114722,0.3544776119402985,0.1846,0.1394,0.0402,0.6202,0.6604,6,0,0,0.106,SOMERVILLE,752,707,10.104102999999999,not_available
25017357300,Census Tract 3573,Middlesex,3278.0,167738.0,0.0320317266625991,0.4864661654135338,0.056390977443609,0.7027616279069767,0.3678516228748068,0.086,0.0088,0.3158,0.6059,0.1714,0,0,0,0.67,BELMONT,310,303,2.124495,not_available
25009251800,Census Tract 2518,Essex,7983.0,79541.0,0.0879368658399098,0.3435744962008589,0.0409646514701024,0.3706539074960127,0.5096153846153846,0.7702,0.8311,0.7081,0.8944,0.4401,1,0,0,0.624,LAWRENCE,1455,1384,18.827804,not_available
25009205800,Census Tract 2058,Essex,4005.0,62723.0,0.1405742821473158,0.5004508566275925,0.2100991884580703,0.5759803921568627,0.4432432432432432,0.9579,0.9071,0.86,0.9007,0.9611,0,0,0,0.741,LYNN,2005,1957,16.419473999999997,not_available
25009254302,Census Tract 2543.02,Essex,4792.0,218466.0,0.0306761268781302,0.116686114352392,0.0058343057176196,0.1293785310734463,0.0,0.1218,0.0634,0.2411,0.6152,0.1965,1,0,0,1.386,ANDOVER,687,648,14.50191,not_available
25009204600,Census Tract 2046,Essex,5312.0,88109.0,0.035203313253012,0.3151326053042121,0.1041341653666146,0.5433282208588958,0.5792079207920792,0.118,0.2831,0.1657,0.3898,0.0873,0,0,0,0.809,SALEM,864,811,9.384780999999998,not_available
25009208401,Census Tract 2084.01,Essex,3364.0,97143.0,0.0585612366230677,0.3415605095541401,0.0,0.4267515923566879,0.5501165501165501,0.6761,0.548,0.5788,0.1993,0.9046,1,0,0,0.713,SAUGUS,931,906,9.766101,not_available
25021422800,Census Tract 4228,Norfolk,3852.0,122050.0,0.0944963655244029,0.1716899892357373,0.018837459634015,0.4089979550102249,0.3510971786833856,0.2454,0.3955,0.1306,0.1636,0.3666,0,0,0,0.898,WEYMOUTH,903,873,10.085437,not_available
25021406101,Census Tract 4061.01,Norfolk,6357.0,189904.0,0.0262616674576807,0.2199741713301765,0.0374515712440809,0.2249894470240608,0.6125244618395304,0.0929,0.1783,0.1626,0.1118,0.1864,2,0,0,0.38,MEDFIELD,232,222,3.911661,not_available
25009203302,Census Tract 2033.02,Essex,4126.0,162935.0,0.0700436257876878,0.1689259645464025,0.0443169968717414,0.3588137009189641,0.6080246913580247,0.1714,0.2988,0.5857,0.1299,0.049,2,0,0,0.444,MARBLEHEAD,46,43,0.38908800000000004,not_available
25017342600,Census Tract 3426,Middlesex,5961.0,91575.0,0.0912598557289045,0.6696679797411368,0.1845807540799099,0.7854054054054054,0.4285714285714285,0.7828,0.7872,0.7433,0.8507,0.5813,0,0,0,0.463,EVERETT,716,695,16.963893,not_available
25017341500,Census Tract 3415,Middlesex,5016.0,105828.0,0.1240031897926634,0.4715680643308443,0.0970706490522688,0.800872885979269,0.5200974421437271,0.7897,0.8236,0.6949,0.9157,0.565,0,0,0,0.223,MALDEN,871,849,7.8276319999999995,not_available
25017374300,Census Tract 3743,Middlesex,3904.0,250001.0,0.0137234593474883,0.0624518118735543,0.0393215111796453,0.0346954510408635,0.1358024691358024,0.0578,0.0377,0.3132,0.3398,0.1055,0,0,0,0.519,NEWTON,1445,1369,21.226114000000003,not_available
25025110607,Census Tract 1106.07,Suffolk,5070.0,135481.0,0.0422506183017312,0.3725310059715204,0.0904915020670647,0.6699784017278617,0.3267570900123304,0.1168,0.0609,0.14,0.4747,0.3415,6,2,2,0.395,BOSTON,4471,4197,71.531141,not_available
25023530100,Census Tract 5301,Plymouth,4395.0,95750.0,0.0949222323879231,0.1911344137273594,0.0862726406101048,0.4075610880590133,0.2518703241895262,0.5882,0.5744,0.5198,0.1961,0.683,10,5,12,0.445,PLYMOUTH,1588,1483,53.683165,not_available
25025130300,Census Tract 1303,Suffolk,4211.0,187121.0,0.0292092139634291,0.1528334287349742,0.068689181453921,0.2842879663688912,0.2808988764044944,0.2172,0.1739,0.172,0.3785,0.4363,2,0,0,0.376,BOSTON,4471,4197,71.531141,not_available
25025160400,Census Tract 1604,Suffolk,3614.0,72711.0,0.2429441062534587,0.932642487046632,0.3471502590673575,0.9732034104750305,0.4923611111111111,0.8675,0.9272,0.6265,0.9132,0.7633,3,0,0,0.256,CHELSEA,256,237,8.125049999999991,not_available
25025081900,Census Tract 819,Suffolk,3508.0,71767.0,0.2221214868540344,0.6752674638137193,0.3127753303964757,0.7102534562211982,0.4641192917054986,0.8041,0.8048,0.6755,0.9763,0.6861,0,0,0,0.387,BOSTON,4471,4197,71.531141,not_available
25025091500,Census Tract 915,Suffolk,3530.0,66875.0,0.2685552407932011,0.6399499060738886,0.256105197244834,0.9129692832764504,0.4765166340508806,0.8751,0.9391,0.7125,0.9357,0.6805,0,0,0,0.373,BOSTON,4471,4197,71.531141,not_available
25025981300,Census Tract 9813,Suffolk,50.0,250001.0,0.0,0.125,0.125,0.6666666666666666,1.0,0.0006,0.0,0.0,0.6977,0.0898,36,3,4,0.349,BOSTON,4471,4197,71.531141,not_available
25023545400,Census Tract 5454,Plymouth,5831.0,97210.0,0.0501917044266294,0.2029967891544773,0.0809846592936139,0.1204481792717086,0.5184534270650264,0.6535,0.5851,0.7414,0.1587,0.7169,3,0,0,1.128,WAREHAM,979,918,64.09201388,not_available
25023501101,Census Tract 5011.01,Plymouth,3550.0,181071.0,0.0580281690140845,0.1424148606811145,0.0696594427244582,0.142965204236006,0.6358695652173914,0.3779,0.162,0.5443,0.0999,0.6485,3,1,2,0.874,HINGHAM,63,58,2.31406,not_available
25017356703,Census Tract 3567.03,Middlesex,3251.0,138816.0,0.1220948249147815,0.4243027888446215,0.1839309428950863,0.5114795918367347,0.6197183098591549,0.4947,0.3628,0.5191,0.4553,0.5995,2,1,3,0.413,ARLINGTON,1251,1205,9.807252,not_available
25021417801,Census Tract 4178.01,Norfolk,6360.0,116763.0,0.0529874213836478,0.1790644171779141,0.0276073619631901,0.1532012195121951,0.3233404710920771,0.5273,0.3333,0.683,0.4472,0.6108,0,0,0,1.474,QUINCY,928,875,10.740924000000001,not_available
25017350701,Census Tract 3507.01,Middlesex,2948.0,133233.0,0.0942749400068563,0.6195153896529142,0.2226588081204977,0.8845208845208845,0.3594080338266385,0.0653,0.1971,0.0138,0.1993,0.5229,0,0,0,0.228,SOMERVILLE,752,707,10.104102999999999,not_available
25017350107,Census Tract 3501.07,Middlesex,1150.0,94535.0,0.0660869565217391,0.6146341463414634,0.0804878048780487,0.8974358974358975,0.5476190476190477,0.1525,0.5336,0.0741,0.6371,0.0389,4,2,16,0.081,SOMERVILLE,752,707,10.104102999999999,not_available
25017321600,Census Tract 3216,Middlesex,7498.0,104375.0,0.0717626620339436,0.3651137594799566,0.0357529794149512,0.3827247191011236,0.6666666666666666,0.5669,0.6441,0.6259,0.7495,0.2185,1,0,0,0.692,MARLBOROUGH,863,800,16.707269,not_available
25017315403,Census Tract 3154.03,Middlesex,1653.0,170625.0,0.05006105006105,0.0235507246376811,0.0,0.0398550724637681,0.0,0.236,0.2097,0.4187,0.0931,0.3484,0,0,0,1.664,TEWKSBURY,500,483,9.341704999999997,not_available
25017327103,Census Tract 3271.03,Middlesex,3732.0,101557.0,0.152583423035522,0.211978465679677,0.0511440107671601,0.2296343810134701,0.6063492063492063,0.5738,0.4413,0.5738,0.4329,0.6868,0,0,0,2.201,PEPPERELL,380,370,5.730523,not_available
25017312000,Census Tract 3120,Middlesex,2776.0,45923.0,0.194164265129683,0.5503634475597092,0.2315680166147455,0.5347288296860133,0.5471698113207547,0.9234,0.9805,0.9184,0.8495,0.5895,0,0,0,0.414,LOWELL,1560,1490,17.496131000000002,not_available
25017338500,Census Tract 3385,Middlesex,6182.0,250001.0,0.0985118084762212,0.1409989594172736,0.0551508844953173,0.2060453400503778,0.3948339483394834,0.0352,0.0596,0.1343,0.3254,0.096,2,1,2,0.369,WINCHESTER,441,427,4.1942330000000005,not_available
25017383200,Census Tract 3832,Middlesex,6677.0,99310.0,0.157781862745098,0.5852826510721247,0.0813840155945419,0.5433723196881092,0.604496253122398,0.8625,0.8336,0.8079,0.877,0.7897,0,0,0,0.708,FRAMINGHAM,1991,1886,38.134805,not_available
25009268300,Census Tract 2683,Essex,4211.0,126029.0,0.0472571835668487,0.325515947467167,0.0797373358348968,0.5636969192339717,0.4337175792507204,0.3723,0.4181,0.5323,0.1399,0.2969,3,0,0,0.276,NEWBURYPORT,397,373,5.166621,not_available
25017333602,Census Tract 3336.02,Middlesex,7253.0,102531.0,0.0417758169033503,0.509810916874777,0.0528005708169818,0.5469428666889409,0.516445066480056,0.5995,0.651,0.3936,0.6871,0.5022,2,0,0,0.665,WOBURN,1280,1197,29.075126,not_available
25017325101,Census Tract 3251.01,Middlesex,4195.0,148258.0,0.0734207389749702,0.203860072376357,0.0325693606755126,0.2428169014084507,0.4349112426035503,0.182,0.4093,0.2982,0.3791,0.0502,6,3,6,0.744,AYER,309,287,13.371172999999999,not_available
25017350109,Census Tract 3501.09,Middlesex,2472.0,116028.0,0.0622695616550594,0.7043756670224119,0.2294557097118463,0.8609062170706007,0.1984848484848485,0.7884,0.4432,0.6874,0.8314,0.9887,0,0,0,0.254,SOMERVILLE,752,707,10.104102999999999,not_available
25025140300,Census Tract 1403,Suffolk,6856.0,80245.0,0.0944004690706537,0.6685042263873576,0.3134876883498714,0.6476498026551848,0.5536008796041781,0.8983,0.8732,0.8556,0.9675,0.7772,7,2,2,0.174,BOSTON,4471,4197,71.531141,not_available
25025082100,Census Tract 821,Suffolk,4288.0,29719.0,0.2171175373134328,0.8919459729864933,0.4967483741870935,0.9009051929490234,0.5210319685922602,0.9366,0.8468,0.9598,0.9663,0.8186,2,0,0,0.109,BOSTON,4471,4197,71.531141,not_available
25025000503,Census Tract 5.03,Suffolk,1981.0,91047.0,0.1361097003555104,0.8273381294964028,0.4196642685851319,0.984779299847793,0.4318840579710145,0.4708,0.6108,0.0352,0.4778,0.8387,0,0,0,0.281,BOSTON,4471,4197,71.531141,not_available
25009254401,Census Tract 2544.01,Essex,3633.0,181250.0,0.0335810624827965,0.2759666413949962,0.0068233510235026,0.2978878368536052,0.3736263736263736,0.2436,0.1846,0.4413,0.6708,0.1682,2,0,0,0.567,ANDOVER,687,648,14.50191,not_available
25009202104,Census Tract 2021.04,Essex,5195.0,109455.0,0.0772261623325453,0.3458522492777549,0.0652084193148988,0.6595570139458573,0.60381861575179,0.6259,0.5957,0.4394,0.2517,0.7985,0,0,0,0.346,SWAMPSCOTT,292,283,2.444699,not_available
25009208402,Census Tract 2084.02,Essex,2776.0,120114.0,0.0331412103746397,0.3651344319167389,0.0199479618386817,0.3876651982378855,0.3800475059382422,0.3095,0.5248,0.0672,0.3991,0.3992,3,0,0,0.786,SAUGUS,931,906,9.766101,not_available
25025080601,Census Tract 806.01,Suffolk,3890.0,21250.0,0.5896159317211949,0.7928571428571428,0.67,0.8696682464454977,0.5765765765765766,0.8782,0.9837,0.4049,0.8963,0.8167,19,0,0,0.047,BOSTON,4471,4197,71.531141,not_available
25025981800,Census Tract 9818,Suffolk,20.0,,0.0,0.0,0.0,0.0,,0.4024,0.0709,0.7137,0.9325,0.3936,0,0,0,0.158,BOSTON,4471,4197,71.531141,not_available
25017339900,Census Tract 3399,Middlesex,5221.0,109100.0,0.167209346868416,0.4483590733590734,0.1578185328185328,0.5983680870353582,0.4068891280947255,0.2398,0.4878,0.103,0.5234,0.1657,0,0,0,0.366,MEDFORD,902,867,8.082967,not_available
25017334400,Census Tract 3344,Middlesex,6763.0,161181.0,0.0489178772605988,0.1774316109422492,0.0896656534954407,0.3599105812220566,0.2591006423982869,0.371,0.1632,0.6805,0.4497,0.3729,6,3,8,0.565,READING,32,32,0.226448,not_available
25017366201,Census Tract 3662.01,Middlesex,3797.0,250001.0,0.0398522037476906,0.004720692368214,0.012588512981904,0.0159817351598173,0.0,0.0151,0.0546,0.1481,0.4254,0.0144,0,0,0,1.655,SUDBURY,391,368,8.966582999999998,not_available
25017322100,Census Tract 3221,Middlesex,4856.0,165023.0,0.011326194398682,0.0068365444375388,0.0130515848353014,0.0734265734265734,0.0,0.081,0.1852,0.2354,0.4129,0.0508,0,0,0,2.146,HUDSON,36,31,6.911899999999999,not_available
25025000806,Census Tract 8.06,Suffolk,2235.0,90139.0,0.256198347107438,0.935309973045822,0.6307277628032345,0.9517014270032932,0.6080691642651297,0.4934,0.6133,0.0044,0.7477,0.9667,19,0,0,0.251,BOSTON,4471,4197,71.531141,not_available
25023500103,Census Tract 5001.03,Plymouth,3006.0,135391.0,0.0622089155023286,0.2267895109851169,0.0099220411055988,0.4391979301423027,0.4125,0.0458,0.2003,0.0847,0.0506,0.1237,0,0,0,2.023,HULL,38,38,0.245846,not_available
25017338400,Census Tract 3384,Middlesex,6004.0,250001.0,0.0108261159227181,0.0977777777777777,0.008,0.0663176265270506,0.4863636363636364,0.0408,0.0195,0.5374,0.5834,0.0069,0,0,0,0.934,WINCHESTER,441,427,4.1942330000000005,not_available
25017315100,Census Tract 3151,Middlesex,5883.0,153942.0,0.0305966343702192,0.0624679979518689,0.0056323604710701,0.0386965376782077,0.0737704918032786,0.0885,0.135,0.3446,0.2117,0.0917,5,3,18,0.385,TEWKSBURY,500,483,9.341704999999997,not_available
25021412100,Census Tract 4121,Norfolk,7087.0,249583.0,0.0637787498236207,0.0883266755437194,0.0301819795827785,0.0861074123391034,0.2864321608040201,0.172,0.1004,0.3321,0.5284,0.2329,1,0,0,1.5,WESTWOOD,357,333,5.250594,not_available
25009217101,Census Tract 2171.01,Essex,4441.0,131899.0,0.1542100283822138,0.3096896770107663,0.1450284990500316,0.2449334105385061,0.65439672801636,0.624,0.4771,0.7426,0.2386,0.715,0,0,0,0.885,BEVERLY,1056,998,26.101654999999997,not_available
25023561400,Census Tract 5614,Plymouth,5918.0,77697.0,0.0525515376816492,0.3021999228097259,0.0069471246622925,0.3569364161849711,0.6168582375478927,0.6127,0.5016,0.7175,0.3629,0.6259,0,0,0,1.145,BRIDGEWATER,581,548,16.123117,not_available
25023525104,Census Tract 5251.04,Plymouth,7149.0,148386.0,0.0394642085553795,0.1191450659390632,0.0122783083219645,0.1105047748976807,0.5381679389312977,0.1343,0.1481,0.1325,0.1081,0.4062,2,0,0,0.839,BRIDGEWATER,581,548,16.123117,not_available
25021419400,Census Tract 4194,Norfolk,3292.0,107731.0,0.0595382746051032,0.3178542834267414,0.1785428342674139,0.3234398782343988,0.5062972292191436,0.742,0.5599,0.9736,0.6646,0.4714,14,9,10,0.116,BRAINTREE,30,20,6.382543,not_available
25021402500,Census Tract 4025,Norfolk,4044.0,128900.0,0.0461538461538461,0.3868483412322275,0.1457345971563981,0.4605116796440489,0.6232771822358346,0.4583,0.3584,0.2888,0.4522,0.6698,5,0,0,1.171,DEDHAM,478,454,9.047156999999999,not_available
25023501102,Census Tract 5011.02,Plymouth,8930.0,199257.0,0.0428002276607854,0.2603783499737257,0.0262743037309511,0.3239611843742224,0.4066599394550959,0.204,0.0804,0.2875,0.1824,0.5267,6,1,1,0.259,HINGHAM,63,58,2.31406,not_available
25009250800,Census Tract 2508,Essex,8554.0,68807.0,0.150581465052152,0.4935018050541516,0.1462093862815884,0.6131334760885082,0.6144842721287491,0.9517,0.9473,0.8776,0.9494,0.8556,0,0,0,0.363,LAWRENCE,1455,1384,18.827804,not_available
25009206300,Census Tract 2063,Essex,4573.0,91695.0,0.0834082733812949,0.6060961313012896,0.0621336459554513,0.5526620370370371,0.3858800773694391,0.7276,0.8575,0.4501,0.9176,0.4068,0,0,0,0.922,LYNN,2005,1957,16.419473999999997,not_available
25009254301,Census Tract 2543.01,Essex,4556.0,250001.0,0.0172727272727272,0.1069868995633187,0.0007278020378457,0.011275546159267,0.238095238095238,0.2116,0.3296,0.2762,0.4129,0.1507,5,0,0,0.677,ANDOVER,687,648,14.50191,not_available
25009220101,Census Tract 2201.01,Essex,3746.0,101016.0,0.0398492191707054,0.3189792663476874,0.0887825624667729,0.2704639758581667,0.59,0.3917,0.339,0.2517,0.0706,0.7087,9,0,0,0.731,ROCKPORT,256,252,1.8482360000000002,not_available
25025130200,Census Tract 1302,Suffolk,4581.0,151089.0,0.0348347015753272,0.2542199488491048,0.0460358056265984,0.3976493633692458,0.3299798792756539,0.253,0.2781,0.322,0.4422,0.2423,2,0,0,0.154,BOSTON,4471,4197,71.531141,not_available
25025070600,Census Tract 706,Suffolk,2256.0,243229.0,0.0611702127659574,0.3318465655664585,0.2417484388938447,0.8001549186676995,0.2123655913978494,0.1795,0.0647,0.0483,0.4553,0.7997,0,0,0,0.258,BOSTON,4471,4197,71.531141,not_available
25025081001,Census Tract 810.01,Suffolk,4859.0,44360.0,0.3847104883577169,0.976407284768212,0.5484271523178808,0.9741309620048504,0.6375582874099195,0.8858,0.8638,0.7514,0.8857,0.8506,18,0,0,0.113,BOSTON,4471,4197,71.531141,not_available
25025180301,Census Tract 1803.01,Suffolk,3097.0,155278.0,0.0952534711010655,0.2814685314685314,0.1145104895104895,0.4638752052545156,0.4937888198757764,0.248,0.2875,0.5091,0.0762,0.2266,0,0,0,1.517,WINTHROP,236,230,2.451046,not_available
25009212101,Census Tract 2121.01,Essex,4809.0,164423.0,0.0622034791776489,0.0675496688741721,0.0178807947019867,0.2326007326007326,0.4509803921568627,0.1965,0.2819,0.1538,0.3473,0.2787,0,0,0,1.255,MIDDLETON,15,13,6.174855,not_available
25021415103,Census Tract 4151.03,Norfolk,4427.0,114299.0,0.0579643998174349,0.3135838150289017,0.0385356454720616,0.6594412331406551,0.4854070660522273,0.5298,0.5166,0.4099,0.5284,0.5399,0,0,0,0.846,CANTON,481,430,27.71898699999999,not_available
25021403502,Census Tract 4035.02,Norfolk,4217.0,231181.0,0.0180222907280056,0.0861093651791326,0.0414833438089252,0.0920810313075506,0.4087591240875912,0.3804,0.3823,0.3245,0.4047,0.4005,2,0,0,0.493,NEEDHAM,819,786,14.545003000000001,not_available
25023506103,Census Tract 5061.03,Plymouth,2667.0,112083.0,0.3186440677966101,0.0458612975391498,0.0044742729306487,0.0059701492537313,0.5121951219512195,0.0195,0.1419,0.2003,0.0706,0.0075,0,0,0,1.316,MARSHFIELD,582,560,11.321784,not_available
25009208301,Census Tract 2083.01,Essex,2828.0,93295.0,0.03005657708628,0.3278008298755187,0.112863070539419,0.3103734439834025,0.6759493670886076,0.7514,0.5712,0.7263,0.4834,0.9021,4,2,9,0.474,SAUGUS,931,906,9.766101,not_available
25017368102,Census Tract 3681.02,Middlesex,4804.0,157542.0,0.0397585345545378,0.19094184251158,0.026762738033968,0.1756496631376323,0.4636118598382749,0.4583,0.1613,0.6886,0.669,0.5223,24,0,0,0.077,WALTHAM,989,922,18.634272,not_available
25017367100,Census Tract 3671,Middlesex,4642.0,250001.0,0.0289029997810378,0.1291469194312796,0.0159952606635071,0.1341870824053452,0.3532110091743119,0.3453,0.1664,0.6177,0.589,0.3107,4,0,0,1.062,WESTON,158,145,4.690758999999999,not_available
